time,activity,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z
2463260483,2,4.5426826,9.350751,3.490539,-1.8621068,-0.8849022,-0.8849022
2463260493,2,3.271416,8.608581,7.4575605,-1.8621068,-0.8849022,-0.8849022
2463260488,2,3.271416,8.608581,7.4575605,-2.6324072,-1.0816007,-1.0816007
2463260502,2,1.1717914,7.806557,12.051836,-2.6324072,-1.0816007,-1.0816007
2463260497,2,1.1717914,7.806557,12.051836,-3.031302,-1.265471,-1.265471
2463260507,2,1.1717914,7.806557,12.051836,-2.9115725,-1.3448834,-1.3448834
2463260512,2,-0.7243347,7.373225,15.530462,-2.9115725,-1.3448834,-1.3448834
2463260517,2,-0.7243347,7.373225,15.530462,-2.267721,-1.3009012,-1.3009012
2463260521,2,-1.8830786,7.236762,16.512041,-2.267721,-1.3009012,-1.3009012
2463260526,2,-1.8830786,7.236762,16.512041,-1.283618,-1.1878911,-1.1878911
2463260531,2,-2.184735,7.2223973,15.331751,-1.283618,-1.1878911,-1.1878911
2463260541,2,-2.0003893,7.358861,12.695849,-1.283618,-1.1878911,-1.1878911
2463260536,2,-2.0003893,7.358861,12.695849,-0.18528315,-1.0852659,-1.0852659
2463260546,2,-2.0003893,7.358861,12.695849,0.8195894,-1.0406728,-1.0406728
2463260550,2,-1.8184379,7.9071093,8.843744,0.8195894,-1.0406728,-1.0406728
2463260560,2,-2.4073863,8.452964,5.8223915,0.8195894,-1.0406728,-1.0406728
2463260555,2,-2.4073863,8.452964,5.8223915,1.5379663,-1.0730486,-1.0730486
2463260570,2,-3.8653922,8.124972,4.2470746,1.5379663,-1.0730486,-1.0730486
2463260565,2,-3.8653922,8.124972,4.2470746,1.8971547,-1.0944289,-1.0944289
2463260574,2,-3.8653922,8.124972,4.2470746,1.8892134,-1.0003557,-1.0003557
2463260579,2,-4.947525,7.2702794,4.1489162,1.8892134,-1.0003557,-1.0003557
2463260589,2,-5.3688865,5.970284,5.961249,1.8892134,-1.0003557,-1.0003557
2463260584,2,-5.3688865,5.970284,5.961249,1.5905006,-0.7951051,-0.7951051
2463260594,2,-5.3688865,5.970284,5.961249,1.1836647,-0.50860953,-0.50860953
2463260598,2,-5.361704,4.6894407,9.818142,1.1836647,-0.50860953,-0.50860953
2463260603,2,-5.361704,4.6894407,9.818142,0.92893416,-0.1665253,-0.1665253
2463260608,2,-4.9954066,3.6863139,14.103579,0.92893416,-0.1665253,-0.1665253
2463260613,2,-4.9954066,3.6863139,14.103579,0.9826903,0.20671304,0.20671304
2463260618,2,-4.080861,2.7526152,17.412224,0.9826903,0.20671304,0.20671304
2463260622,2,-4.080861,2.7526152,17.412224,1.3559285,0.55490595,0.55490595
2463260627,2,-2.3211985,2.2450664,19.205402,1.3559285,0.55490595,0.55490595
2463260632,2,-2.3211985,2.2450664,19.205402,1.9716802,0.7888671,0.7888671
2463260637,2,-0.52083635,2.2307014,20.543705,1.9716802,0.7888671,0.7888671
2463260647,2,0.8366177,3.1356711,21.151806,1.9716802,0.7888671,0.7888671
2463260642,2,0.8366177,3.1356711,21.151806,2.7786324,0.8725556,0.8725556
2463260656,2,1.2484026,4.993491,19.552547,2.7786324,0.8725556,0.8725556
2463260651,2,1.2484026,4.993491,19.552547,3.643617,0.8194104,0.8194104
2463260666,2,0.71212447,8.160884,15.657349,3.643617,0.8194104,0.8194104
2463260661,2,0.71212447,8.160884,15.657349,4.3015184,0.6923505,0.6923505
2463260675,2,0.42483267,11.3210945,11.920161,4.3015184,0.6923505,0.6923505
2463260671,2,0.42483267,11.3210945,11.920161,4.477447,0.53719085,0.53719085
2463260685,2,-0.29818514,13.107092,11.838761,4.477447,0.53719085,0.53719085
2463260680,2,-0.29818514,13.107092,11.838761,4.10482,0.33682722,0.33682722
2463260695,2,-0.27663827,10.847063,14.642251,4.10482,0.33682722,0.33682722
2463260690,2,-0.27663827,10.847063,14.642251,3.3699496,0.22442812,0.22442812
2463260699,2,-0.27663827,10.847063,14.642251,2.4890826,0.35576403,0.35576403
2463260704,2,2.127037,7.4163194,19.451996,2.4890826,0.35576403,0.35576403
2463260714,2,5.459623,5.606381,25.576101,2.4890826,0.35576403,0.35576403
2463260709,2,5.459623,5.606381,25.576101,1.6424241,0.57567537,0.57567537
2463260719,2,5.459623,5.606381,25.576101,1.0816503,0.73205674,0.73205674
2463260724,2,9.163293,4.615224,29.432993,1.0816503,0.73205674,0.73205674
2463260728,2,9.163293,4.615224,29.432993,0.9264907,0.70273525,0.70273525
2463260733,2,12.155917,3.9544528,29.983635,0.9264907,0.70273525,0.70273525
2463260738,2,12.155917,3.9544528,29.983635,1.082872,0.4412851,0.4412851
2463260743,2,12.960334,3.525909,28.068357,1.082872,0.4412851,0.4412851
2463260748,2,12.960334,3.525909,28.068357,1.4298432,0.082707494,0.082707494
2463260752,2,12.069729,2.7214918,25.334297,1.4298432,0.082707494,0.082707494
2463260757,2,12.069729,2.7214918,25.334297,1.8605028,-0.21905968,-0.21905968
2463260762,2,9.318911,1.4047376,22.454195,1.8605028,-0.21905968,-0.21905968
2463260767,2,9.318911,1.4047376,22.454195,2.27528,-0.30458075,-0.30458075
2463260772,2,6.7739825,-0.15382074,18.570967,2.27528,-0.30458075,-0.30458075
2463260776,2,6.7739825,-0.15382074,18.570967,2.5984273,-0.16530357,-0.16530357
2463260781,2,5.124449,-0.9917553,14.556063,2.5984273,-0.16530357,-0.16530357
