time,activity,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z
2463163331,0,-1.8040733,3.624067,7.4815016,0.50988096,0.07965317,0.07965317
2463163336,0,-1.8040733,3.624067,7.4815016,0.4439075,0.12546803,0.12546803
2463163341,0,-1.8687139,3.6575847,7.2349095,0.4439075,0.12546803,0.12546803
2463163345,0,-1.8687139,3.6575847,7.2349095,0.35838646,0.16883942,0.16883942
2463163350,0,-1.8399848,3.7054665,7.00747,0.35838646,0.16883942,0.16883942
2463163360,0,-1.7274622,3.8012304,6.9380417,0.35838646,0.16883942,0.16883942
2463163355,0,-1.7274622,3.8012304,6.9380417,0.26981106,0.2073239,0.2073239
2463163365,0,-1.7274622,3.8012304,6.9380417,0.1861226,0.23420195,0.23420195
2463163370,0,-1.6843684,3.8012304,7.0792933,0.1861226,0.23420195,0.23420195
2463163375,0,-1.6843684,3.8012304,7.0792933,0.12381439,0.26046914,0.26046914
2463163380,0,-1.6316981,3.8060186,7.244486,0.12381439,0.26046914,0.26046914
2463163385,0,-1.6316981,3.8060186,7.244486,0.11465143,0.283682,0.283682
2463163390,0,-1.4377762,3.813201,7.347432,0.11465143,0.283682,0.283682
2463163395,0,-1.4377762,3.813201,7.347432,0.1427512,0.28612545,0.28612545
2463163399,0,-1.1648489,3.7246194,7.388132,0.1427512,0.28612545,0.28612545
2463163409,0,-1.0044442,3.7341957,7.531778,0.1427512,0.28612545,0.28612545
2463163404,0,-1.0044442,3.7341957,7.531778,0.16229887,0.2629126,0.2629126
2463163414,0,-1.0044442,3.7341957,7.531778,0.15191418,0.22442812,0.22442812
2463163419,0,-0.9517741,3.743772,7.7424583,0.15191418,0.22442812,0.22442812
2463163429,0,-0.99007964,3.746166,7.8693457,0.15191418,0.22442812,0.22442812
2463163424,0,-0.99007964,3.746166,7.8693457,0.10060154,0.18533278,0.18533278
2463163434,0,-0.99007964,3.746166,7.8693457,0.011415293,0.16211991,0.16211991
2463163439,0,-0.997262,3.762925,7.780764,0.011415293,0.16211991,0.16211991
2463163444,0,-0.997262,3.762925,7.780764,-0.100372955,0.15906559,0.15906559
2463163449,0,-1.0116266,3.8299596,7.6275415,-0.100372955,0.15906559,0.15906559
2463163453,0,-1.0116266,3.8299596,7.6275415,-0.22743282,0.1725046,0.1725046
2463163458,0,-1.0786613,3.8993886,7.613177,-0.22743282,0.1725046,0.1725046
2463163463,0,-1.0786613,3.8993886,7.613177,-0.3526601,0.18716536,0.18716536
2463163468,0,-1.1792135,3.9257236,7.756823,-0.3526601,0.18716536,0.18716536
2463163478,0,-1.191184,3.8754475,8.166214,-0.3526601,0.18716536,0.18716536
2463163473,0,-1.191184,3.8754475,8.166214,-0.4442898,0.20121525,0.20121525
2463163483,0,-1.191184,3.8754475,8.166214,-0.49315897,0.21221082,0.21221082
2463163488,0,-1.1385138,3.767713,8.714463,-0.49315897,0.21221082,0.21221082
2463163493,0,-1.1385138,3.767713,8.714463,-0.5029328,0.21831946,0.21831946
2463163498,0,-1.0714791,3.6887078,9.399175,-0.5029328,0.21831946,0.21831946
2463163503,0,-1.0714791,3.6887078,9.399175,-0.48094168,0.22381724,0.22381724
2463163507,0,-0.9278331,3.600126,10.007276,-0.48094168,0.22381724,0.22381724
2463163512,0,-0.9278331,3.600126,10.007276,-0.43085077,0.23359108,0.23359108
2463163517,0,-0.827281,3.5067563,10.282597,-0.43085077,0.23359108,0.23359108
2463163522,0,-0.827281,3.5067563,10.282597,-0.36548826,0.24580838,0.24580838
2463163527,0,-0.7985518,3.499574,10.038399,-0.36548826,0.24580838,0.24580838
2463163537,0,-0.683635,3.621673,9.377628,-0.36548826,0.24580838,0.24580838
2463163532,0,-0.683635,3.621673,9.377628,-0.30684525,0.25863653,0.25863653
2463163542,0,-0.683635,3.621673,9.377628,-0.27385855,0.26352346,0.26352346
2463163547,0,-0.5399891,3.8323538,8.745586,-0.27385855,0.26352346,0.26352346
2463163552,0,-0.5399891,3.8323538,8.745586,-0.26897162,0.24825184,0.24825184
2463163556,0,-0.3556435,4.035852,8.372106,-0.26897162,0.24825184,0.24825184
2463163566,0,-0.3484612,4.086128,8.326619,-0.26897162,0.24825184,0.24825184
2463163561,0,-0.3484612,4.086128,8.326619,-0.28057805,0.20976736,0.20976736
2463163571,0,-0.3484612,4.086128,8.326619,-0.2952388,0.15967645,0.15967645
2463163576,0,-0.45380157,4.0286694,8.546876,-0.2952388,0.15967645,0.15967645
2463163581,0,-0.45380157,4.0286694,8.546876,-0.30195832,0.11325073,0.11325073
2463163585,0,-0.5567478,3.9759996,9.011331,-0.30195832,0.11325073,0.11325073
2463163590,0,-0.5567478,3.9759996,9.011331,-0.29462793,0.083929226,0.083929226
2463163595,0,-0.6740587,3.887418,9.442269,-0.29462793,0.083929226,0.083929226
2463163600,0,-0.6740587,3.887418,9.442269,-0.27874544,0.07843144,0.07843144
2463163605,0,-0.69081736,3.7988362,9.617038,-0.27874544,0.07843144,0.07843144
2463163609,0,-0.69081736,3.7988362,9.617038,-0.26713902,0.082707494,0.082707494
2463163614,0,-0.64772356,3.7868657,9.755895,-0.26713902,0.082707494,0.082707494
2463163619,0,-0.64772356,3.7868657,9.755895,-0.27141508,0.083929226,0.083929226
2463163624,0,-0.64772356,3.8682654,9.86363,-0.27141508,0.083929226,0.083929226
2463163629,0,-0.64772356,3.8682654,9.86363,-0.2866867,0.082707494,0.082707494
2463163633,0,-0.6596941,3.9831822,10.052764,-0.2866867,0.082707494,0.082707494
2463163638,0,-0.6596941,3.9831822,10.052764,-0.30256918,0.07843144,0.07843144
2463163643,0,-0.5711124,3.9927585,10.423849,-0.30256918,0.07843144,0.07843144
2463163648,0,-0.5711124,3.9927585,10.423849,-0.289741,0.07293366,0.07293366
2463163653,0,-0.48971307,3.880236,10.629742,-0.289741,0.07293366,0.07293366
2463163658,0,-0.48971307,3.880236,10.629742,-0.23720665,0.06315983,0.06315983
2463163662,0,-0.4226783,3.762925,10.419061,-0.23720665,0.06315983,0.06315983
2463163667,0,-0.4226783,3.762925,10.419061,-0.16634634,0.043001294,0.043001294
2463163672,0,-0.4226783,3.8275654,9.985729,-0.16634634,0.043001294,0.043001294
2463163677,0,-0.4226783,3.8275654,9.985729,-0.10220555,0.022231894,0.022231894
2463163682,0,-0.43225467,3.8993886,9.308199,-0.10220555,0.022231894,0.022231894
2463163686,0,-0.43225467,3.8993886,9.308199,-0.071662314,0.0026842223,0.0026842223
2463163691,0,-0.3891609,4.0238814,8.903596,-0.071662314,0.0026842223,0.0026842223
2463163696,0,-0.3891609,4.0238814,8.903596,-0.091209985,-0.029080743,-0.029080743
2463163701,0,-0.41310188,4.0933104,8.925143,-0.091209985,-0.029080743,-0.029080743
2463163706,0,-0.41310188,4.0933104,8.925143,-0.14252262,-0.06817609,-0.06817609
2463163710,0,-0.5112599,4.0526104,9.233982,-0.14252262,-0.06817609,-0.06817609
2463163715,0,-0.5112599,4.0526104,9.233982,-0.20727429,-0.104217105,-0.104217105
2463163720,0,-0.66448224,3.889812,9.600279,-0.20727429,-0.104217105,-0.104217105
2463163730,0,-0.8105222,3.6599786,10.026429,-0.20727429,-0.104217105,-0.104217105
2463163725,0,-0.8105222,3.6599786,10.026429,-0.26469555,-0.12132132,-0.12132132
2463163735,0,-0.8105222,3.6599786,10.026429,-0.29768226,-0.111547485,-0.111547485
2463163739,0,-0.9230449,3.525909,10.316115,-0.29768226,-0.111547485,-0.111547485
2463163744,0,-0.9230449,3.525909,10.316115,-0.3044018,-0.087112896,-0.087112896
2463163749,0,-0.9709269,3.4588742,10.495672,-0.3044018,-0.087112896,-0.087112896
2463163754,0,-0.9709269,3.4588742,10.495672,-0.28363237,-0.06267831,-0.06267831
2463163759,0,-0.94938004,3.4397216,10.433425,-0.28363237,-0.06267831,-0.06267831
2463163763,0,-0.94938004,3.4397216,10.433425,-0.2451479,-0.04435236,-0.04435236
2463163768,0,-0.8943157,3.425357,10.215562,-0.2451479,-0.04435236,-0.04435236
2463163773,0,-0.8943157,3.425357,10.215562,-0.1999439,-0.032135066,-0.032135066
2463163778,0,-0.6596941,3.5642145,9.96897,-0.1999439,-0.032135066,-0.032135066
2463163783,0,-0.6596941,3.5642145,9.96897,-0.15901597,-0.034578525,-0.034578525
2463163787,0,-0.3652199,3.743772,9.851659,-0.15901597,-0.034578525,-0.034578525
2463163792,0,-0.3652199,3.743772,9.851659,-0.122974955,-0.06878696,-0.06878696
2463163797,0,-0.24551497,3.8108068,9.736743,-0.122974955,-0.06878696,-0.06878696
2463163802,0,-0.24551497,3.8108068,9.736743,-0.0875448,-0.12559737,-0.12559737
2463163807,0,-0.3700081,3.6887078,9.5787325,-0.0875448,-0.12559737,-0.12559737
2463163812,0,-0.3700081,3.6887078,9.5787325,-0.053336367,-0.17813174,-0.17813174
2463163816,0,-0.6118121,3.4923918,9.37284,-0.053336367,-0.17813174,-0.17813174
2463163821,0,-0.6118121,3.4923918,9.37284,-0.027069185,-0.2098967,-0.2098967
2463163826,0,-0.88952756,3.252982,9.183706,-0.027069185,-0.2098967,-0.2098967
2463163831,0,-0.88952756,3.252982,9.183706,-0.016684484,-0.21050757,-0.21050757
2463163836,0,-1.0786613,3.1189122,8.992178,-0.016684484,-0.21050757,-0.21050757
2463163845,0,-1.1792135,3.0758185,8.85332,-0.016684484,-0.21050757,-0.21050757
2463163840,0,-1.1792135,3.0758185,8.85332,-0.030123508,-0.18851644,-0.18851644
2463163850,0,-1.1792135,3.0758185,8.85332,-0.06799713,-0.15675147,-0.15675147
2463163855,0,-1.1840017,3.083001,8.817409,-0.06799713,-0.15675147,-0.15675147
2463163864,0,-1.0020502,3.159612,8.917961,-0.06799713,-0.15675147,-0.15675147
2463163860,0,-1.0020502,3.159612,8.917961,-0.11320112,-0.114601806,-0.114601806
2463163869,0,-1.0020502,3.159612,8.917961,-0.15107474,-0.07611733,-0.07611733
2463163874,0,-0.7027879,3.2984698,9.044848,-0.15107474,-0.07611733,-0.07611733
2463163879,0,-0.7027879,3.2984698,9.044848,-0.17123327,-0.06390004,-0.06390004
2463163884,0,-0.44661927,3.4445097,9.090336,-0.17123327,-0.06390004,-0.06390004
2463163888,0,-0.44661927,3.4445097,9.090336,-0.17917451,-0.08161511,-0.08161511
2463163893,0,-0.30776155,3.5594265,9.111883,-0.17917451,-0.08161511,-0.08161511
2463163898,0,-0.30776155,3.5594265,9.111883,-0.17673105,-0.11276922,-0.11276922
2463163903,0,-0.33649075,3.5546384,9.157371,-0.17673105,-0.11276922,-0.11276922
2463163908,0,-0.33649075,3.5546384,9.157371,-0.16940068,-0.14392331,-0.14392331
2463163913,0,-0.3867668,3.5115445,9.262711,-0.16940068,-0.14392331,-0.14392331
2463163917,0,-0.3867668,3.5115445,9.262711,-0.1687898,-0.16896877,-0.16896877
2463163922,0,-0.42028418,3.3726869,9.46621,-0.1687898,-0.16896877,-0.16896877
2463163932,0,-0.50647175,3.231435,9.715196,-0.1687898,-0.16896877,-0.16896877
2463163927,0,-0.50647175,3.231435,9.715196,-0.17428759,-0.18118607,-0.18118607
2463163937,0,-0.50647175,3.231435,9.715196,-0.18406142,-0.17935348,-0.17935348
2463163941,0,-0.48971307,3.226647,9.961788,-0.18406142,-0.17935348,-0.17935348
2463163946,0,-0.48971307,3.226647,9.961788,-0.20544168,-0.17996433,-0.17996433
2463163951,0,-0.5304127,3.1691883,10.19641,-0.20544168,-0.17996433,-0.17996433
2463163956,0,-0.5304127,3.1691883,10.19641,-0.23109801,-0.18362953,-0.18362953
2463163961,0,-0.6405413,3.0590599,10.268233,-0.23109801,-0.18362953,-0.18362953
2463163965,0,-0.6405413,3.0590599,10.268233,-0.2488131,-0.17691001,-0.17691001
2463163970,0,-0.8105222,2.920202,10.19641,-0.2488131,-0.17691001,-0.17691001
2463163975,0,-0.8105222,2.920202,10.19641,-0.24575876,-0.15675147,-0.15675147
2463163980,0,-0.93501544,2.8364086,10.014458,-0.24575876,-0.15675147,-0.15675147
2463163985,0,-0.93501544,2.8364086,10.014458,-0.21704812,-0.13109516,-0.13109516
2463163990,0,-0.96374464,2.8172557,9.854054,-0.21704812,-0.13109516,-0.13109516
2463163994,0,-0.96374464,2.8172557,9.854054,-0.1687898,-0.10971489,-0.10971489
2463163999,0,-0.9230449,2.8340147,9.710408,-0.1687898,-0.10971489,-0.10971489
2463164004,0,-0.9230449,2.8340147,9.710408,-0.116866305,-0.095665,-0.095665
2463164009,0,-0.8536161,2.8507733,9.550003,-0.116866305,-0.095665,-0.095665
2463164014,0,-0.8536161,2.8507733,9.550003,-0.07593837,-0.087112896,-0.087112896
2463164018,0,-0.74827564,2.87232,9.454239,-0.07593837,-0.087112896,-0.087112896
2463164023,0,-0.74827564,2.87232,9.454239,-0.05516896,-0.0852803,-0.0852803
2463164028,0,-0.61899436,2.939355,9.430298,-0.05516896,-0.0852803,-0.0852803
2463164033,0,-0.61899436,2.939355,9.430298,-0.05883415,-0.093221545,-0.093221545
2463164038,0,-0.54956555,2.9369607,9.561973,-0.05883415,-0.093221545,-0.093221545
2463164042,0,-0.54956555,2.9369607,9.561973,-0.07654923,-0.1078823,-0.1078823
2463164047,0,-0.60941803,2.8220441,9.657737,-0.07654923,-0.1078823,-0.1078823
2463164052,0,-0.60941803,2.8220441,9.657737,-0.09365345,-0.11582354,-0.11582354
2463164057,0,-0.76264036,2.7190979,9.619432,-0.09365345,-0.11582354,-0.11582354
2463164062,0,-0.76264036,2.7190979,9.619432,-0.10403815,-0.10727143,-0.10727143
2463164067,0,-0.9158627,2.6855803,9.590703,-0.10403815,-0.10727143,-0.10727143
2463164071,0,-0.9158627,2.6855803,9.590703,-0.10342728,-0.0852803,-0.0852803
2463164076,0,-0.9709269,2.676004,9.528456,-0.10342728,-0.0852803,-0.0852803
2463164081,0,-0.9709269,2.676004,9.528456,-0.09059912,-0.05962398,-0.05962398
2463164086,0,-0.94459176,2.7310684,9.4087515,-0.09059912,-0.05962398,-0.05962398
2463164091,0,-0.94459176,2.7310684,9.4087515,-0.07227318,-0.039465442,-0.039465442
2463164095,0,-0.9086803,2.7621915,9.389598,-0.07227318,-0.039465442,-0.039465442
2463164100,0,-0.9086803,2.7621915,9.389598,-0.0527255,-0.02602642,-0.02602642
2463164105,0,-0.8799511,2.8076797,9.387204,-0.0527255,-0.02602642,-0.02602642
2463164110,0,-0.8799511,2.8076797,9.387204,-0.03928648,-0.015030853,-0.015030853
2463164115,0,-0.82009864,2.8483791,9.380022,-0.03928648,-0.015030853,-0.015030853
2463164119,0,-0.82009864,2.8483791,9.380022,-0.03562129,-0.0064787487,-0.0064787487
2463164124,0,-0.7027879,2.8890789,9.353687,-0.03562129,-0.0064787487,-0.0064787487
2463164129,0,-0.7027879,2.8890789,9.353687,-0.042951666,-0.0028135602,-0.0028135602
2463164134,0,-0.6381471,2.941749,9.315381,-0.042951666,-0.0028135602,-0.0028135602
2463164139,0,-0.6381471,2.941749,9.315381,-0.058223285,-0.0070896135,-0.0070896135
2463164143,0,-0.6596941,3.0207543,9.2268,-0.058223285,-0.0070896135,-0.0070896135
2463164148,0,-0.6596941,3.0207543,9.2268,-0.07960356,-0.01441999,-0.01441999
2463164153,0,-0.77700484,3.1476417,9.056819,-0.07960356,-0.01441999,-0.01441999
2463164158,0,-0.77700484,3.1476417,9.056819,-0.10464901,-0.024193825,-0.024193825
2463164163,0,-0.93022716,3.2745287,8.874867,-0.10464901,-0.024193825,-0.024193825
2463164168,0,-0.93022716,3.2745287,8.874867,-0.13580312,-0.03518939,-0.03518939
2463164172,0,-1.0930259,3.3942335,8.709674,-0.13580312,-0.03518939,-0.03518939
2463164177,0,-1.0930259,3.3942335,8.709674,-0.17673105,-0.04679582,-0.04679582
2463164182,0,-1.2869478,3.4397216,8.736009,-0.17673105,-0.04679582,-0.04679582
2463164187,0,-1.2869478,3.4397216,8.736009,-0.22193503,-0.054126196,-0.054126196
2463164192,0,-1.3444062,3.4373276,8.958661,-0.22193503,-0.054126196,-0.054126196
2463164196,0,-1.3444062,3.4373276,8.958661,-0.26713902,-0.06390004,-0.06390004
2463164201,0,-1.3659533,3.308046,9.413539,-0.26713902,-0.06390004,-0.06390004
2463164206,0,-1.3659533,3.308046,9.413539,-0.30256918,-0.0748956,-0.0748956
2463164211,0,-1.3946824,3.0590599,10.004882,-0.30256918,-0.0748956,-0.0748956
2463164216,0,-1.3946824,3.0590599,10.004882,-0.31539735,-0.07184128,-0.07184128
2463164220,0,-1.4281998,2.771768,10.601012,-0.31539735,-0.07184128,-0.07184128
2463164225,0,-1.4281998,2.771768,10.601012,-0.29646054,-0.052293602,-0.052293602
2463164230,0,-1.432988,2.5108113,11.063073,-0.29646054,-0.052293602,-0.052293602
2463164235,0,-1.432988,2.5108113,11.063073,-0.25064567,-0.016863449,-0.016863449
2463164240,0,-1.409047,2.2857661,11.36473,-0.25064567,-0.016863449,-0.016863449
2463164245,0,-1.409047,2.2857661,11.36473,-0.17978537,0.030173134,0.030173134
2463164249,0,-1.2773715,2.1564846,11.486829,-0.17978537,0.030173134,0.030173134
2463164254,0,-1.2773715,2.1564846,11.486829,-0.09426431,0.08026404,0.08026404
2463164259,0,-1.0834496,2.1756372,11.326424,-0.09426431,0.08026404,0.08026404
2463164264,0,-1.0834496,2.1756372,11.326424,-0.013019295,0.1242463,0.1242463
2463164269,0,-0.94938004,2.2714014,11.039132,-0.013019295,0.1242463,0.1242463
2463164273,0,-0.94938004,2.2714014,11.039132,0.05234323,0.15906559,0.15906559
2463164278,0,-0.86319244,2.431806,10.708747,0.05234323,0.15906559,0.15906559
2463164283,0,-0.86319244,2.431806,10.708747,0.096936345,0.19083056,0.19083056
2463164288,0,-0.77700484,2.5969987,10.373573,0.096936345,0.19083056,0.19083056
2463164297,0,-0.6405413,2.8268323,10.146134,0.096936345,0.19083056,0.19083056
2463164293,0,-0.6405413,2.8268323,10.146134,0.12442526,0.21831946,0.21831946
2463164302,0,-0.6405413,2.8268323,10.146134,0.1427512,0.23725627,0.23725627
2463164307,0,-0.4442252,2.9872367,9.971364,0.1427512,0.23725627,0.23725627
2463164312,0,-0.4442252,2.9872367,9.971364,0.15741195,0.23969974,0.23969974
2463164317,0,-0.28142646,3.1045477,9.935453,0.15741195,0.23969974,0.23969974
2463164322,0,-0.28142646,3.1045477,9.935453,0.16779666,0.22503898,0.22503898
2463164326,0,-0.15693332,3.2410114,9.96897,0.16779666,0.22503898,0.22503898
2463164331,0,-0.15693332,3.2410114,9.96897,0.17451617,0.19755006,0.19755006
2463164336,0,0.0034713,3.279317,9.86363,0.17451617,0.19755006,0.19755006
2463164341,0,0.0034713,3.279317,9.86363,0.15924455,0.15906559,0.15906559
2463164346,0,0.02022998,3.3032577,9.9163,0.15924455,0.15906559,0.15906559
2463164350,0,0.02022998,3.3032577,9.9163,0.1219818,0.11935938,0.11935938
2463164355,0,-0.10186905,3.2864993,10.318509,0.1219818,0.11935938,0.11935938
2463164360,0,-0.10186905,3.2864993,10.318509,0.09815808,0.09064874,0.09064874
2463164365,0,-0.25748548,3.1356711,10.543554,0.09815808,0.09064874,0.09064874
2463164370,0,-0.25748548,3.1356711,10.543554,0.103044994,0.07904231,0.07904231
2463164374,0,-0.3771904,2.994419,10.502854,0.103044994,0.07904231,0.07904231
2463164379,0,-0.3771904,2.994419,10.502854,0.125647,0.07965317,0.07965317
2463164384,0,-0.50168353,2.9609017,10.265839,0.125647,0.07965317,0.07965317
2463164389,0,-0.50168353,2.9609017,10.265839,0.16046628,0.08515096,0.08515096
2463164394,0,-0.5830829,2.9561136,9.832507,0.16046628,0.08515096,0.08515096
2463164398,0,-0.5830829,2.9561136,9.832507,0.18673345,0.09248133,0.09248133
2463164403,0,-0.5782947,2.989631,9.401569,0.18673345,0.09248133,0.09248133
2463164408,0,-0.5782947,2.989631,9.401569,0.1861226,0.091259606,0.091259606
2463164413,0,-0.60702384,3.013572,9.164553,0.1861226,0.091259606,0.091259606
2463164418,0,-0.60702384,3.013572,9.164553,0.15191418,0.08454009,0.08454009
2463164423,0,-0.7027879,3.0039957,9.205253,0.15191418,0.08454009,0.08454009
2463164427,0,-0.7027879,3.0039957,9.205253,0.08838424,0.082707494,0.082707494
2463164432,0,-0.7865813,2.9609017,9.447057,0.08838424,0.082707494,0.082707494
2463164437,0,-0.7865813,2.9609017,9.447057,0.015691347,0.08698355,0.08698355
2463164442,0,-0.9278331,2.9537196,9.772654,0.015691347,0.08698355,0.08698355
2463164447,0,-0.9278331,2.9537196,9.772654,-0.049060315,0.09675738,0.09675738
2463164451,0,-1.0523262,2.9513254,10.222745,-0.049060315,0.09675738,0.09675738
2463164456,0,-1.0523262,2.9513254,10.222745,-0.088155665,0.11141814,0.11141814
2463164461,0,-1.047538,2.8627439,10.838028,-0.088155665,0.11141814,0.11141814
2463164466,0,-1.047538,2.8627439,10.838028,-0.07838183,0.12852235,0.12852235
2463164471,0,-0.9709269,2.6927629,11.388671,-0.07838183,0.12852235,0.12852235
2463164475,0,-0.9709269,2.6927629,11.388671,-0.014241025,0.1450157,0.1450157
2463164480,0,-0.8847393,2.5419345,11.707086,-0.014241025,0.1450157,0.1450157
2463164485,0,-0.8847393,2.5419345,11.707086,0.08410819,0.16334164,0.16334164
2463164490,0,-0.8871335,2.5347524,11.790879,0.08410819,0.16334164,0.16334164
2463164495,0,-0.8871335,2.5347524,11.790879,0.19345297,0.18960883,0.18960883
2463164500,0,-0.84643376,2.6353042,11.620898,0.19345297,0.18960883,0.18960883
2463164504,0,-0.84643376,2.6353042,11.620898,0.29058045,0.21404341,0.21404341
2463164509,0,-0.77700484,2.6831863,11.139685,0.29058045,0.21404341,0.21404341
2463164514,0,-0.77700484,2.6831863,11.139685,0.35777557,0.23298022,0.23298022
2463164519,0,-0.7650343,2.67361,10.50046,0.35777557,0.23298022,0.23298022
2463164524,0,-0.7650343,2.67361,10.50046,0.39992526,0.25497136,0.25497136
2463164528,0,-0.7674285,2.6903687,9.741531,0.39992526,0.25497136,0.25497136
2463164533,0,-0.7674285,2.6903687,9.741531,0.42558157,0.2800168,0.2800168
2463164538,0,-0.7722167,2.8388028,9.056819,0.42558157,0.2800168,0.2800168
2463164543,0,-0.7722167,2.8388028,9.056819,0.4268033,0.29834273,0.29834273
2463164548,0,-0.76024616,2.9824486,8.623487,0.4268033,0.29834273,0.29834273
2463164552,0,-0.76024616,2.9824486,8.623487,0.414586,0.3130035,0.3130035
2463164557,0,-0.58068883,3.1572177,8.35056,0.414586,0.3130035,0.3130035
2463164562,0,-0.58068883,3.1572177,8.35056,0.3956492,0.31422523,0.31422523
2463164567,0,-0.32212612,3.2434056,8.261978,0.3956492,0.31422523,0.31422523
2463164572,0,-0.32212612,3.2434056,8.261978,0.37671238,0.29284495,0.29284495
2463164576,0,-0.17848021,3.2721345,8.288313,0.37671238,0.29284495,0.29284495
2463164581,0,-0.17848021,3.2721345,8.288313,0.3571647,0.2623017,0.2623017
2463164586,0,-0.17608611,3.2984698,8.566028,0.3571647,0.2623017,0.2623017
2463164591,0,-0.17608611,3.2984698,8.566028,0.34433657,0.24275406,0.24275406
2463164596,0,-0.16890381,3.260164,8.956267,0.34433657,0.24275406,0.24275406
2463164601,0,-0.16890381,3.260164,8.956267,0.34372568,0.23542368,0.23542368
2463164605,0,-0.10426315,3.1620061,9.1334305,0.34372568,0.23542368,0.23542368
2463164615,0,-0.039622486,3.1548238,9.205253,0.34372568,0.23542368,0.23542368
2463164610,0,-0.039622486,3.1548238,9.205253,0.35533214,0.23359108,0.23359108
2463164620,0,-0.039622486,3.1548238,9.205253,0.3748798,0.22931503,0.22931503
2463164625,0,0.025018185,3.2170703,9.131036,0.3748798,0.22931503,0.22931503
2463164629,0,0.025018185,3.2170703,9.131036,0.3852645,0.22503898,0.22503898
2463164634,0,0.14951131,3.3319871,8.872473,0.3852645,0.22503898,0.22503898
2463164639,0,0.14951131,3.3319871,8.872473,0.37671238,0.21159995,0.21159995
2463164644,0,0.23330477,3.425357,8.575605,0.37671238,0.21159995,0.21159995
2463164649,0,0.23330477,3.425357,8.575605,0.35472125,0.19144142,0.19144142
2463164653,0,0.24527529,3.5019681,8.336195,0.35472125,0.19144142,0.19144142
2463164658,0,0.24527529,3.5019681,8.336195,0.33211926,0.1676177,0.1676177
2463164663,0,0.23091069,3.576185,8.156637,0.33211926,0.1676177,0.1676177
2463164668,0,0.23091069,3.576185,8.156637,0.30829555,0.14012878,0.14012878
2463164673,0,0.2596399,3.6360376,8.094391,0.30829555,0.14012878,0.14012878
