188341739	ACC	0.9313729	2.4589202	8.0375805
188341741	ACC	0.91700727	2.4469488	7.9681463
188341743	ACC	0.90503585	2.4493432	7.937021
188341745	ACC	0.8834874	2.4469488	7.9154725
188341747	ACC	0.8643332	2.4421604	7.920261
188341749	ACC	0.81644773	2.423006	7.9489923
188341751	ACC	0.6943397	2.4062462	8.032792
188341753	ACC	0.6703969	2.403852	8.066312
188341755	ACC	0.6440599	2.403852	8.114198
188341757	ACC	0.6057515	2.3846977	8.174054
188341759	ACC	0.53392327	2.360755	8.298556
188341761	ACC	0.4932206	2.3344178	8.365596
188341763	ACC	0.44294083	2.2841382	8.499676
188341765	ACC	0.43336374	2.2721667	8.56911
188341767	ACC	0.38547826	2.2601955	8.707977
188341769	ACC	0.37590113	2.2530127	8.837268
188341771	ACC	0.4285752	2.238647	9.035994
188341773	ACC	0.45730647	2.2362528	9.100638
188341775	ACC	0.45730647	2.2362528	9.100638
188341777	ACC	0.50040346	2.2266755	9.227535
188341779	ACC	0.5219519	2.2314641	9.287392
188341781	ACC	0.58420306	2.2338583	9.404712
188341783	ACC	0.6249057	2.2338583	9.454991
188341785	ACC	0.6464542	2.2458298	9.562734
188341787	ACC	0.6943397	2.221887	9.663293
188341789	ACC	0.723071	2.2075214	9.715967
188341791	ACC	0.7805336	2.185973	9.90272
188341793	ACC	0.7805336	2.185973	9.90272
188341795	ACC	0.7972935	2.176396	9.950606
188341797	ACC	0.845179	2.176396	9.981731
188341799	ACC	0.8667275	2.17879	10.032011
188341801	ACC	0.9241901	2.2099156	10.063137
188341803	ACC	0.9624985	2.2170985	10.067925
188341805	ACC	1.0175668	2.2266755	10.063137
188341807	ACC	1.0486923	2.2314641	10.058349
188341809	ACC	1.089395	2.2194927	10.015251
188341811	ACC	1.1037607	2.1716073	9.8787775
188341813	ACC	1.1133378	2.1572416	9.816526
188341815	ACC	1.1205206	2.1332989	9.747093
188341817	ACC	1.1277034	2.1093562	9.668081
188341819	ACC	1.1300977	2.0686533	9.531608
188341821	ACC	1.132492	2.0614705	9.457385
188341823	ACC	1.1181264	2.0542877	9.294575
188341825	ACC	1.089395	2.0399222	9.201198
188341827	ACC	1.0678465	2.011191	9.031204
188341829	ACC	1.0032011	1.9896424	8.849239
188341831	ACC	0.9433443	1.9800652	8.559532
188341833	ACC	0.92658436	1.9848539	8.470944
188341835	ACC	0.92658436	1.9848539	8.470944
188341837	ACC	0.9241901	1.9824595	8.291373
188341839	ACC	0.9241901	1.9920366	8.207574
188341841	ACC	0.92658436	2.020768	8.042369
188341843	ACC	0.9217958	2.073442	7.920261
188341845	ACC	0.93616146	2.0973847	7.8723755
188341847	ACC	0.9577099	2.1476645	7.822096
188341849	ACC	0.967287	2.1644244	7.82449
188341851	ACC	1.0271438	2.238647	7.9346266
188341853	ACC	1.0271438	2.238647	7.9346266
188341855	ACC	1.0462981	2.2530127	7.9849067
188341857	ACC	1.089395	2.291321	8.118986
188341859	ACC	1.1133378	2.3056867	8.178843
188341861	ACC	1.175589	2.3463893	8.329682
188341863	ACC	1.201926	2.3631492	8.411087
188341865	ACC	1.2426286	2.4014575	8.578687
188341867	ACC	1.324034	2.4182177	8.660092
188341869	ACC	1.350371	2.4517374	8.846846
188341871	ACC	1.498816	2.5307484	9.174861
188341873	ACC	1.498816	2.5307484	9.174861
188341875	ACC	1.5443072	2.5594797	9.234718
188341877	ACC	1.5778271	2.5738454	9.294575
188341879	ACC	1.6233183	2.5929997	9.399923
188341881	ACC	1.6759924	2.6193366	9.440625
188341883	ACC	1.690358	2.6360965	9.536397
188341885	ACC	1.6999351	2.6720107	9.608225
188341887	ACC	1.7095122	2.6959534	9.634562
188341889	ACC	1.7262721	2.7366562	9.687236
188341891	ACC	1.6712039	2.7246847	9.761458
188341893	ACC	1.6568382	2.7175019	9.780613
188341895	ACC	1.6568382	2.7175019	9.780613
188341897	ACC	1.6352897	2.7151077	9.787795
188341899	ACC	1.5874043	2.700742	9.826104
188341901	ACC	1.5538844	2.6959534	9.842864
188341903	ACC	1.5107874	2.691165	9.8548355
188341905	ACC	1.4940275	2.6935592	9.857229
188341907	ACC	1.446142	2.6744049	9.8548355
